건축적,,,,MM,*,T,추가-건축적,*,*,*,*
건축사학적,,,,MM,*,T,추가-건축사학적,*,*,*,*
건축학적,,,,MM,*,T,추가-건축학적,*,*,*,*
격리적,,,,MM,*,T,추가-격리적,*,*,*,*
격리주의적,,,,MM,*,T,추가-격리주의적,*,*,*,*
격식적,,,,MM,*,T,추가-격식적,*,*,*,*
격정적,,,,MM,*,T,추가-격정적,*,*,*,*
견유적,,,,MM,*,T,추가-견유적,*,*,*,*
결과적,,,,MM,*,T,추가-결과적,*,*,*,*
결과론적,,,,MM,*,T,추가-결과론적,*,*,*,*
결과주의적,,,,MM,*,T,추가-결과주의적,*,*,*,*
결단적,,,,MM,*,T,추가-결단적,*,*,*,*
결론적,,,,MM,*,T,추가-결론적,*,*,*,*
결벽주의적,,,,MM,*,T,추가-결벽주의적,*,*,*,*
결사적,,,,MM,*,T,추가-결사적,*,*,*,*
결사체적,,,,MM,*,T,추가-결사체적,*,*,*,*
결속적,,,,MM,*,T,추가-결속적,*,*,*,*
결정적,,,,MM,*,T,추가-결정적,*,*,*,*
결정론적,,,,MM,*,T,추가-결정론적,*,*,*,*
결정주의적,,,,MM,*,T,추가-결정주의적,*,*,*,*
결합적,,,,MM,*,T,추가-결합적,*,*,*,*
겸목적적,,,,MM,*,T,추가-겸목적적,*,*,*,*
겸양적,,,,MM,*,T,추가-겸양적,*,*,*,*
경건주의적,,,,MM,*,T,추가-경건주의적,*,*,*,*
경고적,,,,MM,*,T,추가-경고적,*,*,*,*
경관적,,,,MM,*,T,추가-경관적,*,*,*,*
경기적,,,,MM,*,T,추가-경기적,*,*,*,*
경멸적,,,,MM,*,T,추가-경멸적,*,*,*,*
경상적,,,,MM,*,T,추가-경상적,*,*,*,*
경세적,,,,MM,*,T,추가-경세적,*,*,*,*
경이적,,,,MM,*,T,추가-경이적,*,*,*,*
경쟁적,,,,MM,*,T,추가-경쟁적,*,*,*,*
경쟁주의적,,,,MM,*,T,추가-경쟁주의적,*,*,*,*
경제적,,,,MM,*,T,추가-경제적,*,*,*,*
경제사적,,,,MM,*,T,추가-경제사적,*,*,*,*
경제주의적,,,,MM,*,T,추가-경제주의적,*,*,*,*
경제학적,,,,MM,*,T,추가-경제학적,*,*,*,*
경직적,,,,MM,*,T,추가-경직적,*,*,*,*
경피적,,,,MM,*,T,추가-경피적,*,*,*,*
경향적,,,,MM,*,T,추가-경향적,*,*,*,*
경험적,,,,MM,*,T,추가-경험적,*,*,*,*
경험론적,,,,MM,*,T,추가-경험론적,*,*,*,*
경험주의적,,,,MM,*,T,추가-경험주의적,*,*,*,*
계급적,,,,MM,*,T,추가-계급적,*,*,*,*
계급적,,,,MM,*,T,추가-계급적,*,*,*,*
계급주의적,,,,MM,*,T,추가-계급주의적,*,*,*,*
계기적,,,,MM,*,T,추가-계기적,*,*,*,*
계단적,,,,MM,*,T,추가-계단적,*,*,*,*
계도적,,,,MM,*,T,추가-계도적,*,*,*,*
계략적,,,,MM,*,T,추가-계략적,*,*,*,*
계량적,,,,MM,*,T,추가-계량적,*,*,*,*
계몽적,,,,MM,*,T,추가-계몽적,*,*,*,*
계몽주의적,,,,MM,*,T,추가-계몽주의적,*,*,*,*
계보학적,,,,MM,*,T,추가-계보학적,*,*,*,*
계산적,,,,MM,*,T,추가-계산적,*,*,*,*
계서적,,,,MM,*,T,추가-계서적,*,*,*,*
계속적,,,,MM,*,T,추가-계속적,*,*,*,*
계수적,,,,MM,*,T,추가-계수적,*,*,*,*
계승적,,,,MM,*,T,추가-계승적,*,*,*,*
계시적,,,,MM,*,T,추가-계시적,*,*,*,*
계약적,,,,MM,*,T,추가-계약적,*,*,*,*
계열적,,,,MM,*,T,추가-계열적,*,*,*,*
계절적,,,,MM,*,T,추가-계절적,*,*,*,*
계층적,,,,MM,*,T,추가-계층적,*,*,*,*
계층론적,,,,MM,*,T,추가-계층론적,*,*,*,*
계통적,,,,MM,*,T,추가-계통적,*,*,*,*
계통학적,,,,MM,*,T,추가-계통학적,*,*,*,*
계파적,,,,MM,*,T,추가-계파적,*,*,*,*
계획적,,,,MM,*,T,추가-계획적,*,*,*,*
고까지,,,,MM,*,F,추가-고까지,*,*,*,*
고까진,,,,MM,*,T,추가-고까진,*,*,*,*
고까짓,,,,MM,*,T,추가-고까짓,*,*,*,*
고깐,,,,MM,*,T,추가-고깐,*,*,*,*
고깟,,,,MM,*,T,추가-고깟,*,*,*,*
고다구,,,,MM,*,F,추가-고다구,*,*,*,*
고따우,,,,MM,*,F,추가-고따우,*,*,*,*
고따위,,,,MM,*,F,추가-고따위,*,*,*,*
고만,,,,MM,*,T,추가-고만,*,*,*,*
고매이,,,,MM,*,F,추가-고매이,*,*,*,*
고집중적,,,,MM,*,T,추가-고집중적,*,*,*,*
고고학적,,,,MM,*,T,추가-고고학적,*,*,*,*
고답적,,,,MM,*,T,추가-고답적,*,*,*,*
고대적,,,,MM,*,T,추가-고대적,*,*,*,*
고딴,,,,MM,*,T,추가-고딴,*,*,*,*
고런,,,,MM,*,T,추가-고런,*,*,*,*
고런조런,,,,MM,*,T,추가-고런조런,*,*,*,*
고립적,,,,MM,*,T,추가-고립적,*,*,*,*
고립주의적,,,,MM,*,T,추가-고립주의적,*,*,*,*
고맛,,,,MM,*,T,추가-고맛,*,*,*,*
고무적,,,,MM,*,T,추가-고무적,*,*,*,*
고발적,,,,MM,*,T,추가-고발적,*,*,*,*
고백적,,,,MM,*,T,추가-고백적,*,*,*,*
고식적,,,,MM,*,T,추가-고식적,*,*,*,*
고압적,,,,MM,*,T,추가-고압적,*,*,*,*
고얀,,,,MM,*,T,추가-고얀,*,*,*,*
고의적,,,,MM,*,T,추가-고의적,*,*,*,*
고전적,,,,MM,*,T,추가-고전적,*,*,*,*
고전주의적,,,,MM,*,T,추가-고전주의적,*,*,*,*
고정적,,,,MM,*,T,추가-고정적,*,*,*,*
고증적,,,,MM,*,T,추가-고증적,*,*,*,*
고질적,,,,MM,*,T,추가-고질적,*,*,*,*
고차적,,,,MM,*,T,추가-고차적,*,*,*,*
고차원적,,,,MM,*,T,추가-고차원적,*,*,*,*
고차원적,,,,MM,*,T,추가-고차원적,*,*,*,*
고착적,,,,MM,*,T,추가-고착적,*,*,*,*
고치적,,,,MM,*,T,추가-고치적,*,*,*,*
고품격적,,,,MM,*,T,추가-고품격적,*,*,*,*
고풍적,,,,MM,*,T,추가-고풍적,*,*,*,*
고현,,,,MM,*,T,추가-고현,*,*,*,*
고혹적,,,,MM,*,T,추가-고혹적,*,*,*,*
고효율적,,,,MM,*,T,추가-고효율적,*,*,*,*
곡선적,,,,MM,*,T,추가-곡선적,*,*,*,*
곤백,,,,MM,*,T,추가-곤백,*,*,*,*
골간적,,,,MM,*,T,추가-골간적,*,*,*,*
골계적,,,,MM,*,T,추가-골계적,*,*,*,*
골상학적,,,,MM,*,T,추가-골상학적,*,*,*,*
곱백,,,,MM,*,T,추가-곱백,*,*,*,*
공적,,,,MM,*,T,추가-공적,*,*,*,*
공간적,,,,MM,*,T,추가-공간적,*,*,*,*
공갈적,,,,MM,*,T,추가-공갈적,*,*,*,*
공감적,,,,MM,*,T,추가-공감적,*,*,*,*
공개적,,,,MM,*,T,추가-공개적,*,*,*,*
공격적,,,,MM,*,T,추가-공격적,*,*,*,*
공공적,,,,MM,*,T,추가-공공적,*,*,*,*
공급적,,,,MM,*,T,추가-공급적,*,*,*,*
공기업적,,,,MM,*,T,추가-공기업적,*,*,*,*
공동적,,,,MM,*,T,추가-공동적,*,*,*,*
공동체적,,,,MM,*,T,추가-공동체적,*,*,*,*
공동체주의적,,,,MM,*,T,추가-공동체주의적,*,*,*,*
공리적,,,,MM,*,T,추가-공리적,*,*,*,*
공리주의적,,,,MM,*,T,추가-공리주의적,*,*,*,*
공산주의적,,,,MM,*,T,추가-공산주의적,*,*,*,*
공상적,,,,MM,*,T,추가-공상적,*,*,*,*
공생적,,,,MM,*,T,추가-공생적,*,*,*,*
공세적,,,,MM,*,T,추가-공세적,*,*,*,*
공시적,,,,MM,*,T,추가-공시적,*,*,*,*
공식적,,,,MM,*,T,추가-공식적,*,*,*,*
공약적,,,,MM,*,T,추가-공약적,*,*,*,*
공업적,,,,MM,*,T,추가-공업적,*,*,*,*
공예적,,,,MM,*,T,추가-공예적,*,*,*,*
공익적,,,,MM,*,T,추가-공익적,*,*,*,*
공통적,,,,MM,*,T,추가-공통적,*,*,*,*
공포적,,,,MM,*,T,추가-공포적,*,*,*,*
공학적,,,,MM,*,T,추가-공학적,*,*,*,*
공화주의적,,,,MM,*,T,추가-공화주의적,*,*,*,*
과대망상적,,,,MM,*,T,추가-과대망상적,*,*,*,*
과도적,,,,MM,*,T,추가-과도적,*,*,*,*
과도기적,,,,MM,*,T,추가-과도기적,*,*,*,*
과두적,,,,MM,*,T,추가-과두적,*,*,*,*
과두제적,,,,MM,*,T,추가-과두제적,*,*,*,*
과시적,,,,MM,*,T,추가-과시적,*,*,*,*
과열적,,,,MM,*,T,추가-과열적,*,*,*,*
과잉적,,,,MM,*,T,추가-과잉적,*,*,*,*
과장적,,,,MM,*,T,추가-과장적,*,*,*,*
과점적,,,,MM,*,T,추가-과점적,*,*,*,*
과정적,,,,MM,*,T,추가-과정적,*,*,*,*
과정론적,,,,MM,*,T,추가-과정론적,*,*,*,*
과학적,,,,MM,*,T,추가-과학적,*,*,*,*
과학주의적,,,,MM,*,T,추가-과학주의적,*,*,*,*
관계적,,,,MM,*,T,추가-관계적,*,*,*,*
관계적,,,,MM,*,T,추가-관계적,*,*,*,*
관념적,,,,MM,*,T,추가-관념적,*,*,*,*
관념론적,,,,MM,*,T,추가-관념론적,*,*,*,*
관념주의적,,,,MM,*,T,추가-관념주의적,*,*,*,*
관능적,,,,MM,*,T,추가-관능적,*,*,*,*
관례적,,,,MM,*,T,추가-관례적,*,*,*,*
관료적,,,,MM,*,T,추가-관료적,*,*,*,*
관료제적,,,,MM,*,T,추가-관료제적,*,*,*,*
관료주의적,,,,MM,*,T,추가-관료주의적,*,*,*,*
관리적,,,,MM,*,T,추가-관리적,*,*,*,*
관망적,,,,MM,*,T,추가-관망적,*,*,*,*
관습적,,,,MM,*,T,추가-관습적,*,*,*,*
관심적,,,,MM,*,T,추가-관심적,*,*,*,*
관용적,,,,MM,*,T,추가-관용적,*,*,*,*
관음적,,,,MM,*,T,추가-관음적,*,*,*,*
관음증적,,,,MM,*,T,추가-관음증적,*,*,*,*
관조적,,,,MM,*,T,추가-관조적,*,*,*,*
관측적,,,,MM,*,T,추가-관측적,*,*,*,*
관치적,,,,MM,*,T,추가-관치적,*,*,*,*
관행적,,,,MM,*,T,추가-관행적,*,*,*,*
광적,,,,MM,*,T,추가-광적,*,*,*,*
광고적,,,,MM,*,T,추가-광고적,*,*,*,*
광란적,,,,MM,*,T,추가-광란적,*,*,*,*
광범위적,,,,MM,*,T,추가-광범위적,*,*,*,*
광신적,,,,MM,*,T,추가-광신적,*,*,*,*
광역적,,,,MM,*,T,추가-광역적,*,*,*,*
광의적,,,,MM,*,T,추가-광의적,*,*,*,*
광학적,,,,MM,*,T,추가-광학적,*,*,*,*
괴멸적,,,,MM,*,T,추가-괴멸적,*,*,*,*
괴악적,,,,MM,*,T,추가-괴악적,*,*,*,*
교과서적,,,,MM,*,T,추가-교과서적,*,*,*,*
교량적,,,,MM,*,T,추가-교량적,*,*,*,*
교류적,,,,MM,*,T,추가-교류적,*,*,*,*
교리적,,,,MM,*,T,추가-교리적,*,*,*,*
교리주의적,,,,MM,*,T,추가-교리주의적,*,*,*,*
교설적,,,,MM,*,T,추가-교설적,*,*,*,*
교시적,,,,MM,*,T,추가-교시적,*,*,*,*
교양적,,,,MM,*,T,추가-교양적,*,*,*,*
교역적,,,,MM,*,T,추가-교역적,*,*,*,*
교육적,,,,MM,*,T,추가-교육적,*,*,*,*
교육가적,,,,MM,*,T,추가-교육가적,*,*,*,*
교육자적,,,,MM,*,T,추가-교육자적,*,*,*,*
교육학적,,,,MM,*,T,추가-교육학적,*,*,*,*
교정적,,,,MM,*,T,추가-교정적,*,*,*,*
교정적,,,,MM,*,T,추가-교정적,*,*,*,*
교조적,,,,MM,*,T,추가-교조적,*,*,*,*
교조주의적,,,,MM,*,T,추가-교조주의적,*,*,*,*
교차적,,,,MM,*,T,추가-교차적,*,*,*,*
교화적,,,,MM,*,T,추가-교화적,*,*,*,*
교환적,,,,MM,*,T,추가-교환적,*,*,*,*
교회적,,,,MM,*,T,추가-교회적,*,*,*,*
교훈적,,,,MM,*,T,추가-교훈적,*,*,*,*
구국적,,,,MM,*,T,추가-구국적,*,*,*,*
구도적,,,,MM,*,T,추가-구도적,*,*,*,*
구분적,,,,MM,*,T,추가-구분적,*,*,*,*
구사적,,,,MM,*,T,추가-구사적,*,*,*,*
구상적,,,,MM,*,T,추가-구상적,*,*,*,*
구성적,,,,MM,*,T,추가-구성적,*,*,*,*
구성주의적,,,,MM,*,T,추가-구성주의적,*,*,*,*
구속적,,,,MM,*,T,추가-구속적,*,*,*,*
구술적,,,,MM,*,T,추가-구술적,*,*,*,*
구시대적,,,,MM,*,T,추가-구시대적,*,*,*,*
구식적,,,,MM,*,T,추가-구식적,*,*,*,*
구심적,,,,MM,*,T,추가-구심적,*,*,*,*
구십,,,,MM,*,T,추가-구십,*,*,*,*
구어적,,,,MM,*,T,추가-구어적,*,*,*,*
구원적,,,,MM,*,T,추가-구원적,*,*,*,*
구정적,,,,MM,*,T,추가-구정적,*,*,*,*
구조적,,,,MM,*,T,추가-구조적,*,*,*,*
구조주의적,,,,MM,*,T,추가-구조주의적,*,*,*,*
구체적,,,,MM,*,T,추가-구체적,*,*,*,*
구축적,,,,MM,*,T,추가-구축적,*,*,*,*
구호적,,,,MM,*,T,추가-구호적,*,*,*,*
국가적,,,,MM,*,T,추가-국가적,*,*,*,*
국가주의적,,,,MM,*,T,추가-국가주의적,*,*,*,*
국내적,,,,MM,*,T,추가-국내적,*,*,*,*
국내법적,,,,MM,*,T,추가-국내법적,*,*,*,*
국내외적,,,,MM,*,T,추가-국내외적,*,*,*,*
국민적,,,,MM,*,T,추가-국민적,*,*,*,*
국보적,,,,MM,*,T,추가-국보적,*,*,*,*
국부적,,,,MM,*,T,추가-국부적,*,*,*,*
국소적,,,,MM,*,T,추가-국소적,*,*,*,*
국수적,,,,MM,*,T,추가-국수적,*,*,*,*
국수주의적,,,,MM,*,T,추가-국수주의적,*,*,*,*
국어학적,,,,MM,*,T,추가-국어학적,*,*,*,*
국외적,,,,MM,*,T,추가-국외적,*,*,*,*
국제적,,,,MM,*,T,추가-국제적,*,*,*,*
국제법적,,,,MM,*,T,추가-국제법적,*,*,*,*
국제주의적,,,,MM,*,T,추가-국제주의적,*,*,*,*
국지적,,,,MM,*,T,추가-국지적,*,*,*,*
군국주의적,,,,MM,*,T,추가-군국주의적,*,*,*,*
군대적,,,,MM,*,T,추가-군대적,*,*,*,*
군사적,,,,MM,*,T,추가-군사적,*,*,*,*
군사주의적,,,,MM,*,T,추가-군사주의적,*,*,*,*
군자적,,,,MM,*,T,추가-군자적,*,*,*,*
군집적,,,,MM,*,T,추가-군집적,*,*,*,*
굴욕적,,,,MM,*,T,추가-굴욕적,*,*,*,*
굴종적,,,,MM,*,T,추가-굴종적,*,*,*,*
궁극적,,,,MM,*,T,추가-궁극적,*,*,*,*
권력적,,,,MM,*,T,추가-권력적,*,*,*,*
권선징악적,,,,MM,*,T,추가-권선징악적,*,*,*,*
권위적,,,,MM,*,T,추가-권위적,*,*,*,*
권위주의적,,,,MM,*,T,추가-권위주의적,*,*,*,*
궤변적,,,,MM,*,T,추가-궤변적,*,*,*,*
귀납적,,,,MM,*,T,추가-귀납적,*,*,*,*
귀납주의적,,,,MM,*,T,추가-귀납주의적,*,*,*,*
귀속적,,,,MM,*,T,추가-귀속적,*,*,*,*
귀족주의적,,,,MM,*,T,추가-귀족주의적,*,*,*,*
규격적,,,,MM,*,T,추가-규격적,*,*,*,*
규범적,,,,MM,*,T,추가-규범적,*,*,*,*
규범론적,,,,MM,*,T,추가-규범론적,*,*,*,*
규범주의적,,,,MM,*,T,추가-규범주의적,*,*,*,*
규약적,,,,MM,*,T,추가-규약적,*,*,*,*
규정적,,,,MM,*,T,추가-규정적,*,*,*,*
규제적,,,,MM,*,T,추가-규제적,*,*,*,*
규칙적,,,,MM,*,T,추가-규칙적,*,*,*,*
균등적,,,,MM,*,T,추가-균등적,*,*,*,*
균열적,,,,MM,*,T,추가-균열적,*,*,*,*
균질적,,,,MM,*,T,추가-균질적,*,*,*,*
균형적,,,,MM,*,T,추가-균형적,*,*,*,*
그까짓,,,,MM,*,T,추가-그까짓,*,*,*,*
그깟,,,,MM,*,T,추가-그깟,*,*,*,*
그께잇,,,,MM,*,T,추가-그께잇,*,*,*,*
그다위,,,,MM,*,F,추가-그다위,*,*,*,*
그따구,,,,MM,*,F,추가-그따구,*,*,*,*
그따오,,,,MM,*,F,추가-그따오,*,*,*,*
그따우,,,,MM,*,F,추가-그따우,*,*,*,*
그따위,,,,MM,*,F,추가-그따위,*,*,*,*
그따이,,,,MM,*,F,추가-그따이,*,*,*,*
그따지,,,,MM,*,F,추가-그따지,*,*,*,*
그딴,,,,MM,*,T,추가-그딴,*,*,*,*
그만,,,,MM,*,T,추가-그만,*,*,*,*
그매이,,,,MM,*,F,추가-그매이,*,*,*,*
그런,,,,MM,*,T,추가-그런,*,*,*,*
그런저런,,,,MM,*,T,추가-그런저런,*,*,*,*
그른,,,,MM,*,T,추가-그른,*,*,*,*
극사실적,,,,MM,*,T,추가-극사실적,*,*,*,*
극적,,,,MM,*,T,추가-극적,*,*,*,*
극기적,,,,MM,*,T,추가-극기적,*,*,*,*
극단적,,,,MM,*,T,추가-극단적,*,*,*,*
극단주의적,,,,MM,*,T,추가-극단주의적,*,*,*,*
극대적,,,,MM,*,T,추가-극대적,*,*,*,*
극사실주의적,,,,MM,*,T,추가-극사실주의적,*,*,*,*
극성적,,,,MM,*,T,추가-극성적,*,*,*,*
극소적,,,,MM,*,T,추가-극소적,*,*,*,*
극악적,,,,MM,*,T,추가-극악적,*,*,*,*
극우적,,,,MM,*,T,추가-극우적,*,*,*,*
극우주의적,,,,MM,*,T,추가-극우주의적,*,*,*,*
극좌적,,,,MM,*,T,추가-극좌적,*,*,*,*
극한적,,,,MM,*,T,추가-극한적,*,*,*,*
근간적,,,,MM,*,T,추가-근간적,*,*,*,*
근대적,,,,MM,*,T,추가-근대적,*,*,*,*
근대주의적,,,,MM,*,T,추가-근대주의적,*,*,*,*
근본적,,,,MM,*,T,추가-근본적,*,*,*,*
근본주의적,,,,MM,*,T,추가-근본주의적,*,*,*,*
근시적,,,,MM,*,T,추가-근시적,*,*,*,*
근시안적,,,,MM,*,T,추가-근시안적,*,*,*,*
근원적,,,,MM,*,T,추가-근원적,*,*,*,*
근육적,,,,MM,*,T,추가-근육적,*,*,*,*
근접적,,,,MM,*,T,추가-근접적,*,*,*,*
근친상간적,,,,MM,*,T,추가-근친상간적,*,*,*,*
근친애적,,,,MM,*,T,추가-근친애적,*,*,*,*
글로벌적,,,,MM,*,T,추가-글로벌적,*,*,*,*
금속적,,,,MM,*,T,추가-금속적,*,*,*,*
금액적,,,,MM,*,T,추가-금액적,*,*,*,*
금욕적,,,,MM,*,T,추가-금욕적,*,*,*,*
금욕주의적,,,,MM,*,T,추가-금욕주의적,*,*,*,*
금융적,,,,MM,*,T,추가-금융적,*,*,*,*
급진적,,,,MM,*,T,추가-급진적,*,*,*,*
급진주의적,,,,MM,*,T,추가-급진주의적,*,*,*,*
긍정적,,,,MM,*,T,추가-긍정적,*,*,*,*
기따이,,,,MM,*,F,추가-기따이,*,*,*,*
기백만,,,,MM,*,T,추가-기백만,*,*,*,*
기십만,,,,MM,*,T,추가-기십만,*,*,*,*
기간적,,,,MM,*,T,추가-기간적,*,*,*,*
기계적,,,,MM,*,T,추가-기계적,*,*,*,*
기계론적,,,,MM,*,T,추가-기계론적,*,*,*,*
기계주의적,,,,MM,*,T,추가-기계주의적,*,*,*,*
기교적,,,,MM,*,T,추가-기교적,*,*,*,*
기념적,,,,MM,*,T,추가-기념적,*,*,*,*
기념비적,,,,MM,*,T,추가-기념비적,*,*,*,*
기념품적,,,,MM,*,T,추가-기념품적,*,*,*,*
기능적,,,,MM,*,T,추가-기능적,*,*,*,*
기능론적,,,,MM,*,T,추가-기능론적,*,*,*,*
기능주의적,,,,MM,*,T,추가-기능주의적,*,*,*,*
기대적,,,,MM,*,T,추가-기대적,*,*,*,*
기독교적,,,,MM,*,T,추가-기독교적,*,*,*,*
기동적,,,,MM,*,T,추가-기동적,*,*,*,*
기득권적,,,,MM,*,T,추가-기득권적,*,*,*,*
기량적,,,,MM,*,T,추가-기량적,*,*,*,*
기록적,,,,MM,*,T,추가-기록적,*,*,*,*
기만,,,,MM,*,T,추가-기만,*,*,*,*
기만적,,,,MM,*,T,추가-기만적,*,*,*,*
기반적,,,,MM,*,T,추가-기반적,*,*,*,*
기백,,,,MM,*,T,추가-기백,*,*,*,*
기법적,,,,MM,*,T,추가-기법적,*,*,*,*
기복적,,,,MM,*,T,추가-기복적,*,*,*,*
기본적,,,,MM,*,T,추가-기본적,*,*,*,*
기분적,,,,MM,*,T,추가-기분적,*,*,*,*
기사도적,,,,MM,*,T,추가-기사도적,*,*,*,*
기상적,,,,MM,*,T,추가-기상적,*,*,*,*
기상학적,,,,MM,*,T,추가-기상학적,*,*,*,*
기생적,,,,MM,*,T,추가-기생적,*,*,*,*
기생적,,,,MM,*,T,추가-기생적,*,*,*,*
기생충적,,,,MM,*,T,추가-기생충적,*,*,*,*
